CustomerKey;CountryCode;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned
26753;OMN;Summer;Patel;01.07.1971;S;F;60000;1;Partial College;Skilled Manual;0;1
26754;KAZ;Candice;Zimmerman;01.04.1966;S;F;60000;1;Partial College;Skilled Manual;1;1
26755;GBR;Brendan;Jai;01.12.1970;M;M;80000;5;Bachelors;Professional;1;4
26756;ESH;Brooke;Gray;01.02.1971;S;F;80000;5;Bachelors;Professional;1;4
26757;AIA;Evan;Rivera;01.09.1964;S;M;90000;1;Bachelors;Professional;1;1
26758;QAT;Damien;Zhang;01.08.1964;S;M;100000;5;Bachelors;Professional;1;1
26759;PNG;Hailey;Allen;01.08.1968;M;F;70000;0;Bachelors;Professional;0;1
26760;IMN;Katherine;Butler;01.04.1980;S;F;70000;0;Bachelors;Professional;0;2
26761;HUN;Tabitha;Prasad;01.01.1968;M;F;60000;1;Partial College;Skilled Manual;1;1
26762;TGO;Rachael;Perez;01.10.1967;M;F;70000;5;Partial College;Skilled Manual;0;2
26763;ECU;Grant;Shen;01.08.1966;M;M;60000;1;Partial College;Skilled Manual;1;1
26764;SVK;Alvin;Li;01.08.1966;M;M;60000;1;Partial College;Skilled Manual;1;1
26765;SGS;Dominique;Chandra;01.08.1966;S;F;70000;5;Partial College;Skilled Manual;1;2
26766;GBR;Jodi;Andersen;01.09.1972;M;F;70000;5;Partial College;Skilled Manual;1;3
26767;LAO;Alisha;Goel;01.10.1979;S;F;70000;1;Partial College;Skilled Manual;0;1
26768;IRQ;Cristina;Shen;01.06.1963;M;F;70000;1;Partial College;Skilled Manual;1;1
26769;ZAF;Holly;Sai;01.11.1941;M;F;40000;2;Bachelors;Management;1;1
26770;PCN;Katie;Ashe;01.11.1965;M;F;70000;5;Partial College;Skilled Manual;1;3
26771;TKM;Eric;Shan;01.11.1965;M;M;70000;5;Partial College;Skilled Manual;1;3
26772;ALB;Jamie;Hu;01.08.1965;M;F;70000;5;Partial College;Skilled Manual;1;3
26773;SDN;Meghan;Martin;01.03.1971;M;F;70000;5;Partial College;Skilled Manual;1;3
26774;MNE;Arianna;Ross;01.09.1979;M;F;70000;1;Partial College;Skilled Manual;1;1
26775;TTO;Riley;Bryant;01.04.1982;M;F;30000;0;High School;Skilled Manual;1;2
26776;CYP;Jenny;Guo;01.03.1982;S;F;30000;0;High School;Skilled Manual;1;2
26777;GRL;Andrew;Clark;01.02.1986;S;M;40000;0;High School;Skilled Manual;1;1
26778;MAF;Sierra;Perez;01.12.1980;S;F;40000;0;High School;Skilled Manual;1;2
26779;FSM;Alexandra;Henderson;01.12.1985;M;F;30000;0;High School;Skilled Manual;0;2
26780;QAT;Julia;Butler;01.08.1985;S;F;30000;0;High School;Skilled Manual;1;2
26781;NAM;Jan;Cox;01.06.1985;M;F;30000;0;High School;Skilled Manual;1;2
26782;GRC;Seth;Lewis;01.03.1986;S;M;30000;0;High School;Skilled Manual;0;2
26783;GGY;Juan;Torres;01.10.1985;M;M;40000;0;High School;Skilled Manual;0;2
26784;FIN;Walter;Torres;01.04.1952;S;M;10000;5;High School;Skilled Manual;1;2
26785;BLR;Raul;Raje;01.03.1943;M;M;40000;2;Bachelors;Management;1;2
26786;EGY;Seth;Smith;01.10.1983;S;M;30000;0;Partial High School;Clerical;0;2
26787;ARE;Austin;Moore;01.03.1984;S;M;30000;0;Partial High School;Clerical;0;2
26788;MAR;Destiny;Howard;01.11.1983;S;F;40000;0;High School;Skilled Manual;0;2
26789;ZWE;Chase;Morris;01.05.1984;S;M;40000;0;High School;Skilled Manual;0;2
26790;BFA;Chloe;Cook;01.08.1982;S;F;30000;0;Partial High School;Clerical;0;2
26791;MHL;Kelvin;Nath;01.05.1983;S;M;30000;0;Partial High School;Clerical;0;2
26792;ROU;Casey;Torres;01.12.1982;S;M;30000;0;Partial High School;Clerical;0;2
26793;NPL;Jesse;Nelson;01.09.1982;S;M;40000;0;High School;Skilled Manual;1;2
26794;BLZ;Michele;Dominguez;01.05.1985;M;F;40000;0;High School;Skilled Manual;1;2
26795;COM;Elijah;Shan;01.01.1946;M;M;40000;2;Bachelors;Management;1;2
26796;NIC;Warren;Raji;01.09.1946;S;M;40000;2;Bachelors;Management;1;2
26797;SLV;Marshall;Hu;01.04.1954;S;M;40000;2;Bachelors;Management;0;2
26798;ALA;Jeremiah;Garcia;01.07.1981;M;M;40000;0;High School;Skilled Manual;1;2
26799;SLV;Ryan;Russell;01.03.1982;M;M;40000;0;Partial College;Skilled Manual;1;1
26800;ISR;Lauren;Lewis;01.04.1982;S;F;40000;0;Partial College;Skilled Manual;0;1
26801;GNB;Wyatt;Washington;01.01.1982;M;M;60000;0;Partial College;Skilled Manual;1;1
26802;CAN;Lucas;Sanders;01.05.1981;S;M;40000;0;High School;Skilled Manual;1;2
26803;SHN;Xavier;Bennett;01.08.1979;M;M;50000;0;Partial College;Skilled Manual;1;1
26804;AFG;Trinity;Sanders;01.05.1980;S;F;50000;0;Partial College;Skilled Manual;1;1
26805;FRO;Alexandria;Reed;01.04.1979;S;F;60000;0;Partial College;Skilled Manual;0;1
26806;PRY;Caleb;Mitchell;01.09.1976;M;M;50000;3;Bachelors;Skilled Manual;1;1
26807;GNQ;Angel;Hall;01.09.1976;S;M;50000;3;Bachelors;Skilled Manual;1;1
26808;BHR;Kimberly;Howard;01.01.1976;S;F;50000;3;Bachelors;Skilled Manual;1;1
26809;KEN;Julia;Morgan;01.05.1971;S;F;50000;3;Bachelors;Skilled Manual;0;2
26810;UGA;Melanie;Stewart;01.05.1976;S;F;50000;3;Bachelors;Skilled Manual;0;2
26811;CPV;Rachael;Sanchez;01.09.1976;S;F;50000;3;Bachelors;Skilled Manual;1;3
26812;AUT;James;Hernandez;01.03.1971;M;M;50000;3;Bachelors;Skilled Manual;1;3
26813;GRD;Xavier;Diaz;01.01.1971;S;M;50000;4;Bachelors;Skilled Manual;0;1
26814;SYC;Alex;Hernandez;01.10.1970;M;M;60000;0;Graduate Degree;Professional;1;0
26815;SAU;Erin;Cox;01.10.1970;M;F;60000;0;Graduate Degree;Professional;1;0
26816;UKR;Ronnie;Wu;01.09.1973;M;M;40000;0;Graduate Degree;Clerical;1;0
26817;PRK;Melvin;Ashe;01.10.1979;S;M;40000;0;Graduate Degree;Clerical;1;0
26818;AUT;Eduardo;Coleman;01.06.1978;S;M;10000;3;High School;Manual;1;1
26819;AIA;Devin;Mitchell;01.08.1972;M;M;10000;3;High School;Manual;1;1
26820;YEM;Carol;Nath;01.10.1972;M;F;10000;3;Partial High School;Manual;1;1
26821;GEO;Tamara;Guo;01.08.1972;M;F;10000;4;Partial High School;Manual;1;0
26822;YEM;Cindy;Gonzalez;01.08.1972;S;F;20000;1;Partial College;Manual;1;1
26823;JEY;Kaitlin;Raman;01.10.1972;S;F;30000;1;Bachelors;Clerical;0;0
26824;CUW;Theresa;Blanco;01.09.1971;S;F;10000;4;Partial High School;Manual;1;1
26825;VGB;Jamie;Jimenez;01.10.1977;M;M;10000;4;Partial High School;Manual;1;1
26826;HMD;Kendra;Romero;01.07.1977;S;F;10000;5;Partial High School;Manual;1;1
26827;TGO;Renee;Rubio;01.07.1972;S;F;40000;0;Bachelors;Clerical;0;0
26828;USA;Stephanie;Rivera;01.02.1984;M;F;40000;0;Bachelors;Clerical;1;0
26829;PRI;Morgan;Evans;01.09.1978;M;F;40000;0;Bachelors;Clerical;1;0
26830;SWZ;Levi;Perez;01.03.1972;M;M;30000;1;Bachelors;Clerical;1;1
26831;MEX;Drew;Raje;01.09.1971;M;M;30000;1;Bachelors;Clerical;1;1
26832;MTQ;Kate;Xie;01.01.1977;M;F;30000;1;Bachelors;Skilled Manual;1;2
26833;DNK;Kelvin;Rai;01.07.1971;M;M;30000;1;Bachelors;Skilled Manual;1;2
26834;PLW;Teresa;Romero;01.08.1971;M;F;30000;1;Bachelors;Skilled Manual;1;2
26835;SWZ;Kyle;Turner;01.01.1976;M;M;10000;4;Partial High School;Manual;1;2
26836;VUT;Hector;Diaz;01.12.1970;S;M;20000;2;High School;Manual;0;0
26837;SWZ;Albert;Martin;01.09.1970;M;M;20000;2;High School;Manual;1;0
26838;DEU;Cassie;Shan;01.06.1971;S;F;20000;2;High School;Manual;0;1
26839;NAM;Jeremy;Nelson;01.08.1970;S;M;20000;2;High School;Manual;1;2
26840;FRA;Eric;Yang;01.03.1976;M;M;20000;2;High School;Manual;1;2
26841;GUF;Roberto;Jim‚nez;01.02.1971;M;M;30000;1;Bachelors;Skilled Manual;1;2
26842;TGO;Felicia;Alonso;01.12.1969;M;F;10000;5;Partial High School;Manual;1;1
26843;ZWE;Noah;Gonzalez;01.08.1934;S;M;10000;4;High School;Manual;0;2
26844;CAF;Erin;Cooper;01.11.1935;S;F;20000;2;Partial College;Manual;0;1
26845;SDN;Theodore;Ortega;01.03.1970;S;M;20000;2;High School;Manual;1;2
26846;SDN;Dustin;Kumar;01.01.1970;M;M;20000;2;High School;Manual;1;2
26847;SGP;Brent;Yang;01.07.1969;S;M;20000;3;High School;Manual;0;0
26848;NIU;Alisha;Rai;01.05.1970;M;F;20000;3;High School;Manual;1;0
26849;SDN;Billy;Martin;01.07.1968;M;M;10000;3;Partial High School;Manual;1;2
26850;MNE;Terry;Luo;01.12.1979;S;M;20000;3;High School;Manual;0;2
26851;IMN;Diane;Alvarez;01.05.1969;S;F;20000;3;High School;Manual;1;2
26852;CUW;Karen;She;01.12.1968;M;F;20000;3;High School;Manual;1;2
26853;MAR;Shane;Rana;01.07.1971;S;M;30000;2;Partial College;Manual;1;0
26854;MUS;Jonathan;Hayes;01.07.1971;S;M;40000;0;Bachelors;Professional;1;0
26855;SGS;Carla;Fernandez;01.12.1971;M;F;40000;0;Bachelors;Professional;0;0
26856;PRT;Jessica;Brooks;01.05.1971;M;F;30000;2;Partial College;Clerical;1;1
26857;ATG;Willie;Anand;01.03.1982;M;M;30000;2;Partial College;Clerical;1;2
26858;UMI;Samuel;Lopez;01.11.1970;M;M;40000;1;Bachelors;Skilled Manual;1;0
26859;HMD;Darrell;Pal;01.01.1970;M;M;30000;2;Partial College;Clerical;1;2
26860;SVN;Olivia;Miller;01.10.1975;M;F;40000;1;Bachelors;Skilled Manual;1;0
26861;KEN;Bruce;Gutierrez;01.05.1969;S;M;30000;3;Partial College;Clerical;0;0
26862;CRI;Tina;Vance;01.01.1969;S;F;30000;3;Partial College;Clerical;1;0
26863;PLW;Alvin;Chen;01.05.1983;S;M;20000;0;High School;Manual;0;1
26864;HTI;Christine;Sutton;01.11.1984;S;F;30000;3;Partial College;Clerical;1;1
26865;MYT;Tabitha;Martinez;01.08.1984;M;F;30000;3;Partial College;Clerical;1;2
26866;BTN;Jada;Allen;01.11.1984;S;F;30000;3;Partial College;Clerical;0;2
26867;GUF;Danny;Romero;01.05.1969;M;M;40000;1;Bachelors;Skilled Manual;1;0
26868;MNP;Lydia;Raman;01.08.1974;M;F;40000;1;Bachelors;Skilled Manual;1;0
26869;LSO;Anne;Sims;01.02.1969;M;M;40000;1;Bachelors;Skilled Manual;1;0
26870;ITA;Jill;Gill;01.01.1974;M;F;40000;1;Bachelors;Skilled Manual;1;0
26871;GAB;Justin;Chen;01.08.1973;S;M;30000;1;Partial College;Clerical;0;1
26872;BHS;Wyatt;Hughes;01.07.1983;M;M;30000;3;Partial College;Clerical;1;3
26873;GHA;Ann;Suri;01.10.1982;S;F;30000;0;Partial College;Clerical;1;1
26874;SDN;Jorge;Zhang;01.05.1983;S;M;30000;0;Partial College;Clerical;0;1
26875;AIA;Bobby;Perez;01.09.1982;S;M;30000;0;Partial College;Clerical;0;1
26876;CRI;Holly;Lopez;01.01.1983;S;F;30000;0;Partial College;Clerical;0;1
26877;IND;Damien;Nara;01.08.1982;M;M;30000;0;Partial College;Clerical;0;1
26878;MNG;Madeline;Roberts;01.08.1981;M;F;20000;0;High School;Manual;0;1
26879;SWZ;Shannon;Lin;01.10.1981;S;F;20000;0;High School;Manual;0;1
26880;GHA;Heather;Xu;01.08.1981;S;F;20000;0;High School;Manual;1;1
26881;LCA;Regina;Fernandez;01.08.1980;M;F;10000;0;Partial High School;Manual;1;2
26882;AFG;Mayra;Sanchez;01.10.1981;S;F;20000;0;High School;Manual;0;1
26883;ATA;Shelby;Bradley;01.12.1981;S;F;20000;0;High School;Manual;0;1
26884;NGA;Paige;James;01.03.1982;S;F;30000;0;Partial College;Clerical;0;1
26885;DZA;Victor;Martin;01.09.1981;S;M;30000;0;Partial College;Clerical;0;1
26886;VEN;Jasmine;Robinson;01.05.1982;S;F;30000;0;Partial College;Clerical;0;1
26887;COL;Janelle;Rodriguez;01.05.1980;M;F;10000;0;Partial High School;Manual;1;2
26888;FRA;Bruce;Fernandez;01.09.1979;S;M;10000;0;Partial High School;Manual;1;2
26889;TGO;Natasha;Torres;01.01.1980;S;F;20000;0;Partial High School;Manual;0;1
26890;AIA;Bryan;Rogers;01.03.1986;M;M;40000;1;Bachelors;Skilled Manual;1;0
26891;GEO;Arturo;Zhang;01.12.1980;M;M;40000;1;Bachelors;Skilled Manual;0;0
26892;ISR;Cody;Rogers;01.03.1981;M;M;40000;1;Bachelors;Skilled Manual;1;0
26893;DOM;Sharon;Deng;01.06.1981;M;F;40000;1;Bachelors;Skilled Manual;0;0
26894;IRL;Lindsey;Goel;01.08.1978;S;F;10000;0;Partial High School;Manual;1;2
26895;GUY;Christine;Shan;01.09.1984;S;F;10000;0;Graduate Degree;Manual;0;0
26896;GLP;Michele;Malhotra;01.06.1973;S;F;20000;1;Graduate Degree;Clerical;1;0
26897;LSO;Katrina;Xie;01.01.1968;M;F;20000;1;Graduate Degree;Clerical;1;0
26898;UMI;Ashley;Simmons;01.12.1966;S;F;10000;1;Bachelors;Manual;1;0
26899;GRL;Rachael;Vance;01.01.1972;M;F;10000;1;Bachelors;Manual;1;0
26900;AFG;Rosa;Sun;01.12.1966;S;F;10000;1;Bachelors;Manual;0;0
26901;MKD;Louis;Nara;01.07.1972;M;M;20000;1;Graduate Degree;Clerical;1;0
26902;TTO;Clifford;Mehta;01.05.1968;M;M;30000;5;Graduate Degree;Clerical;1;0
26903;TCA;Rafael;Luo;01.06.1973;M;M;30000;4;Graduate Degree;Clerical;1;0
26904;MLI;Judith;Parker;01.04.1963;S;F;10000;1;Bachelors;Clerical;0;0
26905;TZA;Kari;Serrano;01.03.1963;S;F;10000;1;Partial College;Manual;1;0
26906;GIB;Darrell;Rai;01.02.1962;M;M;10000;2;Partial College;Manual;1;0
26907;MCO;Dana;Torres;01.10.1961;M;F;10000;2;Partial College;Manual;1;0
26908;KAZ;Glenn;Zheng;01.07.1961;M;M;20000;1;Bachelors;Clerical;1;0
26909;GRC;Christine;Nath;01.05.1967;S;F;20000;1;Bachelors;Clerical;1;0
26910;ALA;Kristina;Kovar;01.11.1943;S;F;30000;1;Graduate Degree;Clerical;1;0
26911;QAT;Kristi;Gomez;01.03.1944;S;F;30000;1;Graduate Degree;Clerical;0;0
26912;DOM;Denise;Rodriguez;01.12.1944;S;F;10000;2;Bachelors;Clerical;0;1
26913;CUW;Harold;Lopez;01.11.1944;M;M;20000;1;Bachelors;Clerical;1;0
26914;MEX;Cindy;Prasad;01.10.1945;S;F;20000;1;Bachelors;Clerical;1;0
26915;OMN;Peter;Kumar;01.05.1948;S;M;30000;1;Bachelors;Clerical;0;0
26916;MSR;Mackenzie;King;01.02.1986;M;F;10000;0;Partial College;Manual;1;1
26917;JAM;Roberto;Dominguez;01.10.1984;M;M;10000;0;Partial College;Manual;0;1
26918;REU;Krista;Hernandez;01.03.1982;S;F;10000;0;High School;Manual;0;2
26919;UZB;Ramon;He;01.12.1981;S;M;10000;0;High School;Manual;1;2
26920;AUT;Jon;Chen;01.09.1984;M;M;20000;0;Bachelors;Clerical;0;0
26921;KOR;Cynthia;Weber;01.02.1985;M;F;20000;0;Bachelors;Clerical;1;0
26922;GLP;Trevor;Powell;01.11.1983;M;M;10000;1;High School;Manual;1;0
26923;MYS;Krystal;Ye;01.03.1984;M;F;20000;0;Bachelors;Clerical;1;0
26924;ATF;Erica;Zeng;01.12.1982;S;F;20000;0;Partial College;Manual;0;0
26925;ESP;Dominic;Rana;01.02.1949;S;M;10000;3;Partial College;Manual;1;2
26926;BEN;Sergio;Mehta;01.03.1949;M;M;20000;1;Partial College;Manual;1;0
26927;VGB;Jill;Dominguez;01.02.1960;M;F;20000;1;Partial College;Manual;0;0
26928;NIC;Roger;Nara;01.04.1949;S;M;30000;1;Bachelors;Clerical;1;0
26929;RUS;Maurice;Pal;01.11.1948;M;M;40000;1;Graduate Degree;Clerical;1;0
26930;SLV;Sharon;Andersen;01.11.1966;M;F;30000;4;Graduate Degree;Clerical;1;0
26931;ARM;Edward;Lopez;01.01.1967;M;M;30000;4;Graduate Degree;Clerical;1;0
26932;FSM;Kristina;Raman;01.02.1967;S;F;30000;3;Graduate Degree;Clerical;1;0
26933;SGP;Jessie;Sanz;01.11.1965;M;F;20000;1;Partial College;Manual;1;0
26934;SYC;Kelli;Chander;01.09.1965;S;F;30000;3;Graduate Degree;Clerical;0;0
26935;LBN;Gabriel;Butler;01.09.1964;S;M;10000;1;High School;Manual;1;1
26936;DJI;Jaclyn;He;01.08.1964;S;F;20000;2;Partial College;Manual;0;1
26937;MNG;Audrey;Navarro;01.05.1965;S;F;20000;2;Partial College;Manual;0;1
26938;KOR;Maurice;Shen;01.08.1964;M;M;30000;3;Graduate Degree;Clerical;1;0
26939;URY;Craig;Diaz;01.08.1969;M;M;20000;2;Partial College;Manual;0;1
26940;DNK;Franklin;Tang;01.12.1963;S;M;30000;1;Graduate Degree;Clerical;1;0
26941;ARG;Gerald;Vazquez;01.05.1970;M;M;30000;0;Bachelors;Clerical;1;0
26942;GGY;Tanya;Alonso;01.05.1964;S;F;30000;1;Bachelors;Clerical;1;0
26943;SVK;Ashlee;Xie;01.07.1975;S;F;10000;1;High School;Manual;0;2
26944;MLI;Drew;Nara;01.01.1981;S;M;10000;2;High School;Manual;1;0
26945;CUW;Katelyn;Hill;01.01.1976;S;F;20000;0;Partial College;Manual;0;1
26946;KIR;Andre;Madan;01.06.1981;S;M;20000;0;Partial College;Manual;1;1
26947;HKG;Suzanne;Ma;01.05.1976;S;F;20000;0;Partial College;Manual;0;1
26948;UMI;Abby;Garcia;01.12.1975;S;F;20000;0;Partial College;Manual;0;1
26949;SUR;Lindsey;Chander;01.08.1975;S;F;20000;0;Partial College;Manual;0;1
26950;ABW;Dominic;Suri;01.04.1975;M;M;10000;2;High School;Manual;1;0
26951;BES;Trisha;Hu;01.11.1980;S;F;10000;2;High School;Manual;0;0
26952;ZWE;Mircea;Singer;01.01.1981;M;F;30000;0;Bachelors;Clerical;1;0
26953;MMR;Roy;Rubio;01.05.1976;M;M;30000;0;Bachelors;Clerical;1;0
26954;ZWE;Gerald;Torres;01.08.1975;S;M;30000;0;Bachelors;Clerical;1;0
26955;PCN;Carlos;Cook;01.09.1975;M;M;40000;0;Graduate Degree;Clerical;1;0
26956;CHL;Kristin;Pal;01.09.1980;S;F;20000;0;Partial College;Manual;0;1
26957;BLM;Kristina;Sai;01.07.1980;S;F;40000;0;Graduate Degree;Clerical;0;0
26958;ECU;Jerry;Xu;01.05.1980;M;M;40000;0;Graduate Degree;Clerical;1;0
26959;ATF;Alisha;Nara;01.01.1975;M;F;60000;0;Graduate Degree;Skilled Manual;1;0
26960;NOR;Jose;Thomas;01.05.1958;S;M;10000;3;Partial College;Manual;0;2
26961;JOR;Carly;Chander;01.03.1974;M;F;10000;3;High School;Manual;1;0
26962;KNA;Francis;Moreno;01.03.1974;M;M;20000;1;Partial College;Manual;0;0
26963;NER;Meredith;Arun;01.03.1979;S;F;20000;1;Partial College;Manual;1;0
26964;PRY;Kelli;Tang;01.04.1974;S;F;20000;1;Partial College;Manual;0;0
26965;CHN;Jordan;Nelson;01.04.1979;M;F;30000;1;Bachelors;Clerical;1;0
26966;GMB;Cedric;Zhang;01.08.1973;S;M;30000;1;Bachelors;Clerical;1;0
26967;IRN;Edwin;Li;01.10.1973;S;M;70000;0;Bachelors;Professional;1;1
26968;SOM;Henry;Sanchez;01.02.1974;M;M;80000;5;Bachelors;Professional;1;4
26969;MEX;Cedric;Hu;01.10.1978;S;M;10000;0;Partial High School;Manual;0;2
26970;TWN;Kara;Rai;01.05.1979;S;F;10000;0;Partial High School;Manual;0;2
26971;PHL;Douglas;Madan;01.11.1978;S;M;20000;0;Partial High School;Manual;1;2
26972;ATF;Kristopher;Sara;01.05.1984;S;M;20000;0;Partial High School;Manual;0;2
26973;MAC;Alberto;Rowe;01.11.1978;M;M;20000;0;Partial High School;Manual;1;2
26974;GMB;Philip;Suarez;01.05.1986;S;M;20000;0;Partial High School;Manual;0;2
26975;PCN;Janet;Ward;01.10.1984;S;F;30000;0;Partial College;Clerical;0;1
26976;VCT;Erik;Serrano;01.02.1984;S;M;30000;0;High School;Manual;0;1
26977;SPM;Barry;Madan;01.02.1984;S;M;30000;0;High School;Manual;0;1
26978;MLT;Cassie;Sharma;01.02.1980;M;F;40000;1;Bachelors;Skilled Manual;1;0
26979;HKG;Christy;Jai;01.12.1979;M;F;40000;1;Bachelors;Skilled Manual;0;0
26980;GUM;Marc;Suarez;01.01.1978;M;M;10000;0;Partial High School;Manual;1;2
26981;KNA;Audrey;Suarez;01.08.1983;S;F;10000;0;Partial High School;Manual;1;2
26982;HMD;Jose;Mu¤oz;01.10.1977;S;M;20000;0;Partial High School;Manual;0;2
26983;MHL;Adriana;Vance;01.09.1978;M;F;40000;1;Bachelors;Skilled Manual;1;0
26984;CAN;Manuel;Prasad;01.05.1979;M;M;40000;1;Bachelors;Skilled Manual;1;1
26985;RWA;J‚sus;Diaz;01.03.1979;M;M;40000;1;Bachelors;Skilled Manual;0;1
26986;CYM;Riley;Watson;01.12.1978;M;F;40000;1;Bachelors;Skilled Manual;1;1
26987;BLZ;Roy;Lopez;01.09.1984;M;M;40000;1;Bachelors;Skilled Manual;1;1
26988;ATA;Brandy;Srini;01.02.1979;M;F;40000;1;Bachelors;Skilled Manual;1;1
26989;TCD;Mason;Campbell;01.11.1977;M;M;20000;0;Partial High School;Manual;0;2
26990;BLM;Darren;Patel;01.07.1977;M;M;20000;0;Partial High School;Manual;1;2
26991;GUM;Rodney;Ortega;01.05.1983;M;M;30000;0;High School;Manual;0;1
26992;MAR;Brad;Andersen;01.07.1977;S;M;30000;0;High School;Manual;0;1
26993;VAT;Julio;Gill;01.03.1977;S;M;10000;0;Partial High School;Manual;1;2
26994;ARG;Erika;Torres;01.09.1977;M;F;40000;1;Bachelors;Skilled Manual;1;1
26995;CRI;Caleb;Washington;01.07.1977;M;M;40000;1;Bachelors;Skilled Manual;1;1
26996;BEL;Natasha;Oliver;01.02.1978;S;F;40000;2;Partial College;Clerical;0;0
26997;MOZ;Katie;Becker;01.07.1983;M;F;40000;2;Partial College;Clerical;1;0
26998;THA;Fernando;Perry;01.03.1977;M;M;10000;0;Partial High School;Manual;0;2
26999;MLI;Samuel;Brown;01.04.1977;S;M;10000;0;Partial High School;Manual;0;2
27000;MAF;Brandi;Dominguez;01.12.1976;S;F;10000;0;Partial High School;Manual;0;2
27001;ASM;Carla;Kapoor;01.04.1982;M;F;10000;0;Partial High School;Manual;0;2
27002;CPV;Kelvin;She;01.01.1977;M;M;20000;0;Partial High School;Manual;1;2
27003;QAT;Roger;Jai;01.02.1982;M;M;20000;0;Partial High School;Manual;1;2
27004;ATG;Philip;Moreno;01.11.1976;S;M;30000;0;High School;Manual;0;1
27005;TJK;Susan;Lin;01.08.1976;S;F;30000;0;High School;Manual;0;1
27006;LBY;Shane;Madan;01.09.1976;S;M;30000;0;High School;Manual;1;1
27007;BHR;Joe;Gonzalez;01.10.1976;S;M;40000;2;Partial College;Clerical;0;1
27008;MNP;Oscar;Blue;01.04.1977;S;M;40000;2;Partial College;Clerical;0;2
27009;SGS;Erica;Lu;01.02.1977;S;F;40000;2;Partial College;Clerical;0;2
27010;CYM;Jordyn;Patterson;01.05.1981;M;F;40000;3;Partial College;Clerical;1;0
27011;ROU;Kevin;Powell;01.06.1981;M;M;40000;3;Partial College;Clerical;1;0
27012;IRN;Anne;Jim‚nez;01.05.1980;S;F;40000;3;Partial College;Clerical;0;2
27013;UKR;Alisha;Yuan;01.03.1980;M;F;40000;3;Partial College;Clerical;1;2
27014;AGO;Luke;Hughes;01.02.1972;M;M;80000;0;Graduate Degree;Skilled Manual;1;0
27015;GTM;Jessica;Torres;01.05.1972;S;F;80000;0;Graduate Degree;Skilled Manual;0;0
27016;CMR;Lauren;Reed;01.10.1971;S;F;80000;0;Graduate Degree;Skilled Manual;0;0
27017;DNK;Jonathan;Thompson;01.04.1972;S;M;80000;0;Graduate Degree;Skilled Manual;1;0
27018;ALA;Blake;Price;01.01.1972;S;M;80000;0;Graduate Degree;Skilled Manual;0;0
27019;PNG;Victoria;Jackson;01.09.1970;S;F;20000;2;Partial High School;Manual;0;2
27020;DJI;Rachel;Perry;01.09.1959;M;F;40000;1;Partial College;Clerical;1;1
27021;UZB;Victoria;Peterson;01.10.1976;M;F;40000;1;Partial College;Clerical;1;1
27022;BLZ;Anthony;Johnson;01.03.1966;S;M;20000;3;Partial High School;Clerical;0;2
27023;SDN;Emily;Simmons;01.04.1966;S;F;20000;3;Partial High School;Clerical;1;2
27024;COK;Austin;Patterson;01.11.1960;S;M;20000;3;Partial High School;Clerical;0;2
27025;CXR;Jasmine;Rivera;01.03.1966;S;F;20000;3;Partial High School;Clerical;1;2
27026;CRI;Jonathan;Perry;01.01.1961;S;M;30000;1;High School;Clerical;0;1
27027;TUR;Jennifer;White;01.01.1961;S;F;30000;1;High School;Clerical;0;1
27028;SGP;Sarah;Robinson;01.04.1961;S;F;30000;1;High School;Clerical;1;2
27029;NER;Elizabeth;Hughes;01.03.1961;S;F;30000;1;High School;Clerical;0;2
27030;LSO;Jan;Gray;01.11.1971;S;F;30000;1;High School;Clerical;0;2
27031;DEU;Jessica;Garcia;01.05.1961;S;F;30000;1;High School;Clerical;0;2
27032;GLP;Miguel;Garcia;01.09.1966;S;M;30000;1;High School;Clerical;1;2
27033;BES;Ernest;Harrison;01.03.1973;S;M;20000;3;Partial High School;Clerical;0;2
27034;MCO;Corey;Nara;01.02.1962;S;M;20000;3;Partial High School;Clerical;1;2
27035;NGA;Ana;Long;01.10.1961;S;F;20000;3;Partial High School;Clerical;1;2
27036;NFK;Hunter;Brown;01.07.1961;S;M;30000;2;High School;Skilled Manual;0;2
27037;ZWE;Lauren;Rodriguez;01.02.1962;M;F;30000;2;High School;Skilled Manual;1;2
27038;QAT;Eduardo;Reed;01.06.1962;M;M;30000;2;High School;Skilled Manual;1;2
